Freq.	V(out_fs)
1.98609491735734e+00	(-1.21876053179374e+02dB,9.00095894714052e+01°)
1.99067333898716e+00	(-1.21856053178679e+02dB,9.00096115774192e+01°)
1.99526231496885e+00	(-1.21836053177981e+02dB,9.00096337343929e+01°)
1.99986186963271e+00	(-1.21816053177280e+02dB,9.00096559424437e+01°)
2.00447202736513e+00	(-1.21796053176576e+02dB,9.00096782016893e+01°)
2.00909281260870e+00	(-1.21776053175869e+02dB,9.00097005122477e+01°)
2.01372424986236e+00	(-1.21756053175158e+02dB,9.00097228742373e+01°)
2.01836636368153e+00	(-1.21736053174444e+02dB,9.00097452877767e+01°)
2.02301917867824e+00	(-1.21716053173726e+02dB,9.00097677529845e+01°)
2.02768271952125e+00	(-1.21696053173006e+02dB,9.00097902699800e+01°)
2.03235701093619e+00	(-1.21676053172282e+02dB,9.00098128388826e+01°)
2.03704207770569e+00	(-1.21656053171555e+02dB,9.00098354598118e+01°)
2.04173794466950e+00	(-1.21636053170824e+02dB,9.00098581328876e+01°)
2.04644463672464e+00	(-1.21616053170090e+02dB,9.00098808582303e+01°)
2.05116217882553e+00	(-1.21596053169352e+02dB,9.00099036359603e+01°)
2.05589059598411e+00	(-1.21576053168612e+02dB,9.00099264661984e+01°)
2.06062991326997e+00	(-1.21556053167867e+02dB,9.00099493490656e+01°)
2.06538015581050e+00	(-1.21536053167120e+02dB,9.00099722846833e+01°)
2.07014134879101e+00	(-1.21516053166368e+02dB,9.00099952731730e+01°)
2.07491351745488e+00	(-1.21496053165614e+02dB,9.00100183146567e+01°)
2.07969668710366e+00	(-1.21476053164856e+02dB,9.00100414092564e+01°)
2.08449088309726e+00	(-1.21456053164094e+02dB,9.00100645570948e+01°)
2.08929613085401e+00	(-1.21436053163329e+02dB,9.00100877582943e+01°)
2.09411245585086e+00	(-1.21416053162560e+02dB,9.00101110129782e+01°)
2.09893988362349e+00	(-1.21396053161788e+02dB,9.00101343212696e+01°)
2.10377843976644e+00	(-1.21376053161012e+02dB,9.00101576832922e+01°)
2.10862814993326e+00	(-1.21356053160233e+02dB,9.00101810991699e+01°)
2.11348903983661e+00	(-1.21336053159450e+02dB,9.00102045690266e+01°)
2.11836113524847e+00	(-1.21316053158664e+02dB,9.00102280929870e+01°)
2.12324446200018e+00	(-1.21296053157873e+02dB,9.00102516711758e+01°)
2.12813904598268e+00	(-1.21276053157080e+02dB,9.00102753037178e+01°)
2.13304491314654e+00	(-1.21256053156282e+02dB,9.00102989907385e+01°)
2.13796208950220e+00	(-1.21236053155481e+02dB,9.00103227323634e+01°)
2.14289060112002e+00	(-1.21216053154676e+02dB,9.00103465287184e+01°)
2.14783047413050e+00	(-1.21196053153868e+02dB,9.00103703799296e+01°)
2.15278173472434e+00	(-1.21176053153055e+02dB,9.00103942861236e+01°)
2.15774440915263e+00	(-1.21156053152239e+02dB,9.00104182474270e+01°)
2.16271852372698e+00	(-1.21136053151419e+02dB,9.00104422639670e+01°)
2.16770410481966e+00	(-1.21116053150596e+02dB,9.00104663358707e+01°)
2.17270117886371e+00	(-1.21096053149768e+02dB,9.00104904632660e+01°)
2.17770977235312e+00	(-1.21076053148937e+02dB,9.00105146462806e+01°)
2.18272991184296e+00	(-1.21056053148102e+02dB,9.00105388850428e+01°)
2.18776162394952e+00	(-1.21036053147263e+02dB,9.00105631796811e+01°)
2.19280493535041e+00	(-1.21016053146420e+02dB,9.00105875303244e+01°)
2.19785987278479e+00	(-1.20996053145574e+02dB,9.00106119371016e+01°)
2.20292646305342e+00	(-1.20976053144723e+02dB,9.00106364001423e+01°)
2.20800473301886e+00	(-1.20956053143868e+02dB,9.00106609195762e+01°)
2.21309470960560e+00	(-1.20936053143010e+02dB,9.00106854955331e+01°)
2.21819641980018e+00	(-1.20916053142148e+02dB,9.00107101281435e+01°)
2.22330989065136e+00	(-1.20896053141281e+02dB,9.00107348175379e+01°)
2.22843514927026e+00	(-1.20876053140411e+02dB,9.00107595638473e+01°)
2.23357222283049e+00	(-1.20856053139536e+02dB,9.00107843672027e+01°)
2.23872113856830e+00	(-1.20836053138658e+02dB,9.00108092277358e+01°)
2.24388192378273e+00	(-1.20816053137775e+02dB,9.00108341455784e+01°)
2.24905460583574e+00	(-1.20796053136889e+02dB,9.00108591208624e+01°)
2.25423921215239e+00	(-1.20776053135998e+02dB,9.00108841537205e+01°)
2.25943577022094e+00	(-1.20756053135103e+02dB,9.00109092442853e+01°)
2.26464430759302e+00	(-1.20736053134204e+02dB,9.00109343926897e+01°)
