Freq.	V(out)
1.77827941003871e+07	(1.31637741803886e+01dB,1.17077212016810e+02°)
1.78237876744787e+07	(1.31479105958849e+01dB,1.17023777612659e+02°)
1.78648757485184e+07	(1.31320319225946e+01dB,1.16970415396485e+02°)
1.79060585403508e+07	(1.31161382013111e+01dB,1.16917125455663e+02°)
1.79473362683231e+07	(1.31002294728218e+01dB,1.16863907876445e+02°)
1.79887091512857e+07	(1.30843057779066e+01dB,1.16810762743969e+02°)
1.80301774085935e+07	(1.30683671573377e+01dB,1.16757690142257e+02°)
1.80717412601071e+07	(1.30524136518785e+01dB,1.16704690154223e+02°)
1.81134009261938e+07	(1.30364453022828e+01dB,1.16651762861669e+02°)
1.81551566277292e+07	(1.30204621492940e+01dB,1.16598908345295e+02°)
1.81970085860976e+07	(1.30044642336443e+01dB,1.16546126684696e+02°)
1.82389570231942e+07	(1.29884515960539e+01dB,1.16493417958368e+02°)
1.82810021614252e+07	(1.29724242772304e+01dB,1.16440782243711e+02°)
1.83231442237099e+07	(1.29563823178675e+01dB,1.16388219617031e+02°)
1.83653834334812e+07	(1.29403257586448e+01dB,1.16335730153543e+02°)
1.84077200146873e+07	(1.29242546402267e+01dB,1.16283313927373e+02°)
1.84501541917925e+07	(1.29081690032617e+01dB,1.16230971011564e+02°)
1.84926861897785e+07	(1.28920688883814e+01dB,1.16178701478077e+02°)
1.85353162341459e+07	(1.28759543362003e+01dB,1.16126505397793e+02°)
1.85780445509147e+07	(1.28598253873144e+01dB,1.16074382840519e+02°)
1.86208713666264e+07	(1.28436820823008e+01dB,1.16022333874987e+02°)
1.86637969083444e+07	(1.28275244617170e+01dB,1.15970358568863e+02°)
1.87068214036557e+07	(1.28113525660998e+01dB,1.15918456988744e+02°)
1.87499450806719e+07	(1.27951664359651e+01dB,1.15866629200164e+02°)
1.87931681680304e+07	(1.27789661118066e+01dB,1.15814875267600e+02°)
1.88364908948957e+07	(1.27627516340953e+01dB,1.15763195254468e+02°)
1.88799134909606e+07	(1.27465230432791e+01dB,1.15711589223134e+02°)
1.89234361864474e+07	(1.27302803797814e+01dB,1.15660057234912e+02°)
1.89670592121092e+07	(1.27140236840010e+01dB,1.15608599350069e+02°)
1.90107827992307e+07	(1.26977529963111e+01dB,1.15557215627830e+02°)
1.90546071796301e+07	(1.26814683570585e+01dB,1.15505906126376e+02°)
1.90985325856601e+07	(1.26651698065632e+01dB,1.15454670902856e+02°)
1.91425592502085e+07	(1.26488573851175e+01dB,1.15403510013380e+02°)
1.91866874067006e+07	(1.26325311329852e+01dB,1.15352423513032e+02°)
1.92309172890992e+07	(1.26161910904014e+01dB,1.15301411455866e+02°)
1.92752491319070e+07	(1.25998372975711e+01dB,1.15250473894914e+02°)
1.93196831701669e+07	(1.25834697946691e+01dB,1.15199610882187e+02°)
1.93642196394637e+07	(1.25670886218392e+01dB,1.15148822468680e+02°)
1.94088587759254e+07	(1.25506938191931e+01dB,1.15098108704373e+02°)
1.94536008162243e+07	(1.25342854268106e+01dB,1.15047469638239e+02°)
1.94984459975781e+07	(1.25178634847380e+01dB,1.14996905318242e+02°)
1.95433945577516e+07	(1.25014280329883e+01dB,1.14946415791343e+02°)
1.95884467350575e+07	(1.24849791115397e+01dB,1.14896001103506e+02°)
1.96336027683581e+07	(1.24685167603357e+01dB,1.14845661299698e+02°)
1.96788628970660e+07	(1.24520410192841e+01dB,1.14795396423891e+02°)
1.97242273611461e+07	(1.24355519282564e+01dB,1.14745206519073e+02°)
1.97696964011162e+07	(1.24190495270872e+01dB,1.14695091627243e+02°)
1.98152702580486e+07	(1.24025338555736e+01dB,1.14645051789419e+02°)
1.98609491735713e+07	(1.23860049534746e+01dB,1.14595087045643e+02°)
1.99067333898694e+07	(1.23694628605104e+01dB,1.14545197434980e+02°)
1.99526231496863e+07	(1.23529076163618e+01dB,1.14495382995525e+02°)
1.99986186963250e+07	(1.23363392606697e+01dB,1.14445643764406e+02°)
2.00447202736491e+07	(1.23197578330345e+01dB,1.14395979777787e+02°)
2.00909281260848e+07	(1.23031633730154e+01dB,1.14346391070874e+02°)
2.01372424986214e+07	(1.22865559201297e+01dB,1.14296877677913e+02°)
2.01836636368131e+07	(1.22699355138526e+01dB,1.14247439632201e+02°)
2.02301917867802e+07	(1.22533021936163e+01dB,1.14198076966083e+02°)
2.02768271952103e+07	(1.22366559988097e+01dB,1.14148789710962e+02°)
2.03235701093597e+07	(1.22199969687773e+01dB,1.14099577897297e+02°)
2.03704207770547e+07	(1.22033251428194e+01dB,1.14050441554610e+02°)
2.04173794466928e+07	(1.21866405601908e+01dB,1.14001380711489e+02°)
2.04644463672442e+07	(1.21699432601008e+01dB,1.13952395395592e+02°)
2.05116217882531e+07	(1.21532332817124e+01dB,1.13903485633650e+02°)
2.05589059598389e+07	(1.21365106641418e+01dB,1.13854651451471e+02°)
2.06062991326975e+07	(1.21197754464577e+01dB,1.13805892873945e+02°)
2.06538015581027e+07	(1.21030276676812e+01dB,1.13757209925045e+02°)
2.07014134879079e+07	(1.20862673667847e+01dB,1.13708602627834e+02°)
2.07491351745465e+07	(1.20694945826919e+01dB,1.13660071004468e+02°)
2.07969668710344e+07	(1.20527093542769e+01dB,1.13611615076197e+02°)
2.08449088309703e+07	(1.20359117203639e+01dB,1.13563234863372e+02°)
2.08929613085378e+07	(1.20191017197267e+01dB,1.13514930385448e+02°)
2.09411245585063e+07	(1.20022793910880e+01dB,1.13466701660987e+02°)
2.09893988362326e+07	(1.19854447731190e+01dB,1.13418548707663e+02°)
2.10377843976621e+07	(1.19685979044390e+01dB,1.13370471542265e+02°)
2.10862814993303e+07	(1.19517388236149e+01dB,1.13322470180701e+02°)
2.11348903983638e+07	(1.19348675691605e+01dB,1.13274544638002e+02°)
2.11836113524824e+07	(1.19179841795362e+01dB,1.13226694928326e+02°)
2.12324446199996e+07	(1.19010886931487e+01dB,1.13178921064963e+02°)
2.12813904598245e+07	(1.18841811483500e+01dB,1.13131223060334e+02°)
2.13304491314631e+07	(1.18672615834375e+01dB,1.13083600926001e+02°)
2.13796208950197e+07	(1.18503300366531e+01dB,1.13036054672669e+02°)
2.14289060111979e+07	(1.18333865461832e+01dB,1.12988584310188e+02°)
2.14783047413027e+07	(1.18164311501577e+01dB,1.12941189847557e+02°)
2.15278173472411e+07	(1.17994638866501e+01dB,1.12893871292932e+02°)
2.15774440915240e+07	(1.17824847936765e+01dB,1.12846628653624e+02°)
2.16271852372675e+07	(1.17654939091957e+01dB,1.12799461936107e+02°)
2.16770410481942e+07	(1.17484912711084e+01dB,1.12752371146021e+02°)
2.17270117886347e+07	(1.17314769172570e+01dB,1.12705356288176e+02°)
2.17770977235289e+07	(1.17144508854249e+01dB,1.12658417366553e+02°)
2.18272991184273e+07	(1.16974132133365e+01dB,1.12611554384315e+02°)
2.18776162394928e+07	(1.16803639386562e+01dB,1.12564767343801e+02°)
2.19280493535018e+07	(1.16633030989886e+01dB,1.12518056246540e+02°)
2.19785987278455e+07	(1.16462307318776e+01dB,1.12471421093248e+02°)
2.20292646305318e+07	(1.16291468748065e+01dB,1.12424861883834e+02°)
2.20800473301862e+07	(1.16120515651970e+01dB,1.12378378617404e+02°)
2.21309470960536e+07	(1.15949448404094e+01dB,1.12331971292268e+02°)
2.21819641979994e+07	(1.15778267377418e+01dB,1.12285639905936e+02°)
2.22330989065113e+07	(1.15606972944297e+01dB,1.12239384455131e+02°)
2.22843514927002e+07	(1.15435565476461e+01dB,1.12193204935788e+02°)
2.23357222283025e+07	(1.15264045345006e+01dB,1.12147101343057e+02°)
2.23872113856806e+07	(1.15092412920393e+01dB,1.12101073671310e+02°)
2.24388192378248e+07	(1.14920668572442e+01dB,1.12055121914145e+02°)
2.24905460583550e+07	(1.14748812670333e+01dB,1.12009246064387e+02°)
2.25423921215215e+07	(1.14576845582597e+01dB,1.11963446114093e+02°)
2.25943577022069e+07	(1.14404767677115e+01dB,1.11917722054558e+02°)
2.26464430759278e+07	(1.14232579321117e+01dB,1.11872073876317e+02°)
2.26986485188354e+07	(1.14060280881172e+01dB,1.11826501569149e+02°)
2.27509743077178e+07	(1.13887872723193e+01dB,1.11781005122083e+02°)
2.28034207200013e+07	(1.13715355212426e+01dB,1.11735584523398e+02°)
2.28559880337514e+07	(1.13542728713451e+01dB,1.11690239760630e+02°)
2.29086765276748e+07	(1.13369993590178e+01dB,1.11644970820577e+02°)
2.29614864811207e+07	(1.13197150205844e+01dB,1.11599777689298e+02°)
2.30144181740822e+07	(1.13024198923007e+01dB,1.11554660352122e+02°)
2.30674718871978e+07	(1.12851140103547e+01dB,1.11509618793650e+02°)
2.31206479017530e+07	(1.12677974108662e+01dB,1.11464652997759e+02°)
2.31739464996819e+07	(1.12504701298861e+01dB,1.11419762947605e+02°)
2.32273679635681e+07	(1.12331322033967e+01dB,1.11374948625628e+02°)
2.32809125766471e+07	(1.12157836673109e+01dB,1.11330210013557e+02°)
2.33345806228071e+07	(1.11984245574723e+01dB,1.11285547092411e+02°)
2.33883723865906e+07	(1.11810549096544e+01dB,1.11240959842506e+02°)
2.34422881531963e+07	(1.11636747595610e+01dB,1.11196448243457e+02°)
2.34963282084801e+07	(1.11462841428254e+01dB,1.11152012274182e+02°)
2.35504928389571e+07	(1.11288830950102e+01dB,1.11107651912906e+02°)
2.36047823318028e+07	(1.11114716516071e+01dB,1.11063367137166e+02°)
2.36591969748546e+07	(1.10940498480369e+01dB,1.11019157923816e+02°)
2.37137370566135e+07	(1.10766177196487e+01dB,1.10975024249025e+02°)
2.37684028662458e+07	(1.10591753017199e+01dB,1.10930966088288e+02°)
2.38231946935839e+07	(1.10417226294563e+01dB,1.10886983416427e+02°)
2.38781128291287e+07	(1.10242597379910e+01dB,1.10843076207593e+02°)
2.39331575640508e+07	(1.10067866623850e+01dB,1.10799244435272e+02°)
2.39883291901919e+07	(1.09893034376266e+01dB,1.10755488072291e+02°)
2.40436280000663e+07	(1.09718100986309e+01dB,1.10711807090816e+02°)
2.40990542868629e+07	(1.09543066802403e+01dB,1.10668201462362e+02°)
2.41546083444463e+07	(1.09367932172232e+01dB,1.10624671157792e+02°)
2.42102904673587e+07	(1.09192697442750e+01dB,1.10581216147325e+02°)
2.42661009508211e+07	(1.09017362960167e+01dB,1.10537836400538e+02°)
2.43220400907351e+07	(1.08841929069955e+01dB,1.10494531886367e+02°)
2.43781081836844e+07	(1.08666396116844e+01dB,1.10451302573117e+02°)
2.44343055269366e+07	(1.08490764444816e+01dB,1.10408148428461e+02°)
2.44906324184443e+07	(1.08315034397107e+01dB,1.10365069419445e+02°)
2.45470891568472e+07	(1.08139206316205e+01dB,1.10322065512494e+02°)
2.46036760414731e+07	(1.07963280543846e+01dB,1.10279136673411e+02°)
2.46603933723403e+07	(1.07787257421011e+01dB,1.10236282867386e+02°)
2.47172414501582e+07	(1.07611137287928e+01dB,1.10193504058998e+02°)
2.47742205763297e+07	(1.07434920484068e+01dB,1.10150800212217e+02°)
2.48313310529525e+07	(1.07258607348140e+01dB,1.10108171290409e+02°)
2.48885731828207e+07	(1.07082198218094e+01dB,1.10065617256343e+02°)
2.49459472694264e+07	(1.06905693431119e+01dB,1.10023138072189e+02°)
2.50034536169611e+07	(1.06729093323637e+01dB,1.09980733699526e+02°)
2.50610925303179e+07	(1.06552398231305e+01dB,1.09938404099343e+02°)
2.51188643150926e+07	(1.06375608489011e+01dB,1.09896149232046e+02°)
2.51767692775853e+07	(1.06198724430874e+01dB,1.09853969057459e+02°)
2.52348077248025e+07	(1.06021746390241e+01dB,1.09811863534830e+02°)
2.52929799644582e+07	(1.05844674699689e+01dB,1.09769832622831e+02°)
2.53512863049758e+07	(1.05667509691017e+01dB,1.09727876279566e+02°)
2.54097270554898e+07	(1.05490251695250e+01dB,1.09685994462574e+02°)
2.54683025258471e+07	(1.05312901042635e+01dB,1.09644187128829e+02°)
2.55270130266092e+07	(1.05135458062640e+01dB,1.09602454234748e+02°)
2.55858588690532e+07	(1.04957923083953e+01dB,1.09560795736194e+02°)
2.56448403651739e+07	(1.04780296434480e+01dB,1.09519211588478e+02°)
2.57039578276853e+07	(1.04602578441344e+01dB,1.09477701746362e+02°)
2.57632115700224e+07	(1.04424769430884e+01dB,1.09436266164067e+02°)
2.58226019063426e+07	(1.04246869728651e+01dB,1.09394904795272e+02°)
2.58821291515276e+07	(1.04068879659413e+01dB,1.09353617593121e+02°)
2.59417936211848e+07	(1.03890799547145e+01dB,1.09312404510223e+02°)
2.60015956316494e+07	(1.03712629715037e+01dB,1.09271265498662e+02°)
2.60615354999856e+07	(1.03534370485485e+01dB,1.09230200509992e+02°)
2.61216135439887e+07	(1.03356022180096e+01dB,1.09189209495248e+02°)
2.61818300821865e+07	(1.03177585119681e+01dB,1.09148292404946e+02°)
2.62421854338410e+07	(1.02999059624260e+01dB,1.09107449189087e+02°)
2.63026799189504e+07	(1.02820446013056e+01dB,1.09066679797164e+02°)
2.63633138582504e+07	(1.02641744604497e+01dB,1.09025984178158e+02°)
2.64240875732161e+07	(1.02462955716214e+01dB,1.08985362280550e+02°)
2.64850013860636e+07	(1.02284079665038e+01dB,1.08944814052319e+02°)
2.65460556197520e+07	(1.02105116767005e+01dB,1.08904339440948e+02°)
2.66072505979847e+07	(1.01926067337348e+01dB,1.08863938393427e+02°)
2.66685866452114e+07	(1.01746931690500e+01dB,1.08823610856258e+02°)
2.67300640866297e+07	(1.01567710140093e+01dB,1.08783356775454e+02°)
2.67916832481869e+07	(1.01388402998957e+01dB,1.08743176096549e+02°)
2.68534444565816e+07	(1.01209010579119e+01dB,1.08703068764596e+02°)
2.69153480392657e+07	(1.01029533191800e+01dB,1.08663034724173e+02°)
2.69773943244457e+07	(1.00849971147419e+01dB,1.08623073919388e+02°)
2.70395836410849e+07	(1.00670324755589e+01dB,1.08583186293878e+02°)
2.71019163189049e+07	(1.00490594325117e+01dB,1.08543371790817e+02°)
2.71643926883873e+07	(1.00310780164003e+01dB,1.08503630352918e+02°)
2.72270130807756e+07	(1.00130882579441e+01dB,1.08463961922434e+02°)
2.72897778280769e+07	(9.99509018778163e+00dB,1.08424366441167e+02°)
2.73526872630636e+07	(9.97708383647058e+00dB,1.08384843850465e+02°)
2.74157417192753e+07	(9.95906923448783e+00dB,1.08345394091230e+02°)
2.74789415310204e+07	(9.94104641222931e+00dB,1.08306017103920e+02°)
2.75422870333781e+07	(9.92301540000995e+00dB,1.08266712828552e+02°)
2.76057785621999e+07	(9.90497622806368e+00dB,1.08227481204706e+02°)
2.76694164541115e+07	(9.88692892654338e+00dB,1.08188322171528e+02°)
2.77332010465148e+07	(9.86887352552080e+00dB,1.08149235667734e+02°)
2.77971326775893e+07	(9.85081005498655e+00dB,1.08110221631611e+02°)
2.78612116862941e+07	(9.83273854485009e+00dB,1.08071280001026e+02°)
2.79254384123697e+07	(9.81465902493968e+00dB,1.08032410713422e+02°)
2.79898131963400e+07	(9.79657152500233e+00dB,1.07993613705827e+02°)
2.80543363795135e+07	(9.77847607470378e+00dB,1.07954888914856e+02°)
2.81190083039857e+07	(9.76037270362852e+00dB,1.07916236276711e+02°)
2.81838293126409e+07	(9.74226144127972e+00dB,1.07877655727189e+02°)
2.82487997491534e+07	(9.72414231707923e+00dB,1.07839147201684e+02°)
2.83139199579901e+07	(9.70601536036756e+00dB,1.07800710635187e+02°)
2.83791902844119e+07	(9.68788060040386e+00dB,1.07762345962294e+02°)
2.84446110744754e+07	(9.66973806636594e+00dB,1.07724053117206e+02°)
2.85101826750354e+07	(9.65158778735020e+00dB,1.07685832033735e+02°)
2.85759054337457e+07	(9.63342979237169e+00dB,1.07647682645302e+02°)
2.86417796990621e+07	(9.61526411036407e+00dB,1.07609604884949e+02°)
2.87078058202431e+07	(9.59709077017961e+00dB,1.07571598685332e+02°)
2.87739841473529e+07	(9.57890980058918e+00dB,1.07533663978733e+02°)
2.88403150312623e+07	(9.56072123028230e+00dB,1.07495800697057e+02°)
2.89067988236510e+07	(9.54252508786707e+00dB,1.07458008771839e+02°)
2.89734358770094e+07	(9.52432140187024e+00dB,1.07420288134247e+02°)
2.90402265446407e+07	(9.50611020073721e+00dB,1.07382638715081e+02°)
2.91071711806622e+07	(9.48789151283201e+00dB,1.07345060444781e+02°)
2.91742701400078e+07	(9.46966536643733e+00dB,1.07307553253428e+02°)
2.92415237784295e+07	(9.45143178975455e+00dB,1.07270117070748e+02°)
2.93089324524994e+07	(9.43319081090372e+00dB,1.07232751826114e+02°)
2.93764965196114e+07	(9.41494245792366e+00dB,1.07195457448550e+02°)
2.94442163379837e+07	(9.39668675877187e+00dB,1.07158233866732e+02°)
2.95120922666600e+07	(9.37842374132465e+00dB,1.07121081008996e+02°)
2.95801246655116e+07	(9.36015343337707e+00dB,1.07083998803335e+02°)
2.96483138952395e+07	(9.34187586264303e+00dB,1.07046987177406e+02°)
2.97166603173763e+07	(9.32359105675527e+00dB,1.07010046058534e+02°)
2.97851642942880e+07	(9.30529904326542e+00dB,1.06973175373709e+02°)
2.98538261891757e+07	(9.28699984964402e+00dB,1.06936375049597e+02°)
2.99226463660779e+07	(9.26869350328056e+00dB,1.06899645012537e+02°)
2.99916251898726e+07	(9.25038003148351e+00dB,1.06862985188545e+02°)
3.00607630262783e+07	(9.23205946148039e+00dB,1.06826395503322e+02°)
3.01300602418572e+07	(9.21373182041780e+00dB,1.06789875882248e+02°)
3.01995172040162e+07	(9.19539713536143e+00dB,1.06753426250395e+02°)
3.02691342810091e+07	(9.17705543329615e+00dB,1.06717046532521e+02°)
3.03389118419387e+07	(9.15870674112604e+00dB,1.06680736653079e+02°)
3.04088502567588e+07	(9.14035108567444e+00dB,1.06644496536218e+02°)
3.04789498962758e+07	(9.12198849368400e+00dB,1.06608326105784e+02°)
3.05492111321511e+07	(9.10361899181675e+00dB,1.06572225285326e+02°)
3.06196343369027e+07	(9.08524260665413e+00dB,1.06536193998097e+02°)
3.06902198839075e+07	(9.06685936469706e+00dB,1.06500232167058e+02°)
3.07609681474030e+07	(9.04846929236602e+00dB,1.06464339714880e+02°)
3.08318795024895e+07	(9.03007241600105e+00dB,1.06428516563947e+02°)
3.09029543251318e+07	(9.01166876186189e+00dB,1.06392762636360e+02°)
3.09741929921617e+07	(8.99325835612798e+00dB,1.06357077853936e+02°)
3.10455958812794e+07	(8.97484122489856e+00dB,1.06321462138217e+02°)
3.11171633710560e+07	(8.95641739419275e+00dB,1.06285915410467e+02°)
3.11888958409352e+07	(8.93798688994956e+00dB,1.06250437591680e+02°)
3.12607936712354e+07	(8.91954973802802e+00dB,1.06215028602576e+02°)
3.13328572431517e+07	(8.90110596420725e+00dB,1.06179688363611e+02°)
3.14050869387580e+07	(8.88265559418648e+00dB,1.06144416794977e+02°)
3.14774831410090e+07	(8.86419865358518e+00dB,1.06109213816600e+02°)
3.15500462337421e+07	(8.84573516794314e+00dB,1.06074079348152e+02°)
3.16227766016796e+07	(8.82726516272048e+00dB,1.06039013309046e+02°)
3.16956746304307e+07	(8.80878866329782e+00dB,1.06004015618442e+02°)
3.17687407064935e+07	(8.79030569497630e+00dB,1.05969086195250e+02°)
3.18419752172570e+07	(8.77181628297769e+00dB,1.05934224958130e+02°)
3.19153785510034e+07	(8.75332045244447e+00dB,1.05899431825497e+02°)
3.19889510969097e+07	(8.73481822843991e+00dB,1.05864706715526e+02°)
3.20626932450504e+07	(8.71630963594817e+00dB,1.05830049546147e+02°)
3.21366053863989e+07	(8.69779469987438e+00dB,1.05795460235057e+02°)
3.22106879128300e+07	(8.67927344504472e+00dB,1.05760938699715e+02°)
3.22849412171220e+07	(8.66074589620655e+00dB,1.05726484857349e+02°)
3.23593656929585e+07	(8.64221207802846e+00dB,1.05692098624957e+02°)
3.24339617349306e+07	(8.62367201510039e+00dB,1.05657779919310e+02°)
3.25087297385391e+07	(8.60512573193373e+00dB,1.05623528656954e+02°)
3.25836701001965e+07	(8.58657325296139e+00dB,1.05589344754213e+02°)
3.26587832172292e+07	(8.56801460253793e+00dB,1.05555228127193e+02°)
3.27340694878794e+07	(8.54944980493963e+00dB,1.05521178691781e+02°)
3.28095293113075e+07	(8.53087888436464e+00dB,1.05487196363650e+02°)
3.28851630875939e+07	(8.51230186493302e+00dB,1.05453281058263e+02°)
3.29609712177414e+07	(8.49371877068691e+00dB,1.05419432690872e+02°)
3.30369541036770e+07	(8.47512962559056e+00dB,1.05385651176521e+02°)
3.31131121482547e+07	(8.45653445353052e+00dB,1.05351936430053e+02°)
3.31894457552566e+07	(8.43793327831568e+00dB,1.05318288366105e+02°)
3.32659553293960e+07	(8.41932612367741e+00dB,1.05284706899118e+02°)
3.33426412763190e+07	(8.40071301326969e+00dB,1.05251191943334e+02°)
3.34195040026069e+07	(8.38209397066915e+00dB,1.05217743412801e+02°)
3.34965439157783e+07	(8.36346901937528e+00dB,1.05184361221374e+02°)
3.35737614242909e+07	(8.34483818281047e+00dB,1.05151045282720e+02°)
3.36511569375445e+07	(8.32620148432015e+00dB,1.05117795510316e+02°)
3.37287308658823e+07	(8.30755894717291e+00dB,1.05084611817456e+02°)
3.38064836205936e+07	(8.28891059456062e+00dB,1.05051494117250e+02°)
3.38844156139157e+07	(8.27025644959852e+00dB,1.05018442322629e+02°)
3.39625272590363e+07	(8.25159653532540e+00dB,1.04985456346345e+02°)
3.40408189700955e+07	(8.23293087470363e+00dB,1.04952536100975e+02°)
3.41192911621883e+07	(8.21425949061938e+00dB,1.04919681498922e+02°)
3.41979442513663e+07	(8.19558240588267e+00dB,1.04886892452419e+02°)
