Freq.	V(out_fs)
1.19949930314931e+06	(1.15409316011906e+01dB,-9.65912807135198e+01°)
1.20226443461735e+06	(1.15610130968950e+01dB,-9.66066039289156e+01°)
1.20503594037173e+06	(1.15810949564567e+01dB,-9.66219633591137e+01°)
1.20781383510671e+06	(1.16011771814405e+01dB,-9.66373590937597e+01°)
1.21059813355041e+06	(1.16212597734175e+01dB,-9.66527912227484e+01°)
1.21338885046491e+06	(1.16413427339648e+01dB,-9.66682598362245e+01°)
1.21618600064630e+06	(1.16614260646658e+01dB,-9.66837650245837e+01°)
1.21898959892480e+06	(1.16815097671102e+01dB,-9.66993068784735e+01°)
1.22179966016480e+06	(1.17015938428936e+01dB,-9.67148854887941e+01°)
1.22461619926498e+06	(1.17216782936182e+01dB,-9.67305009466993e+01°)
1.22743923115834e+06	(1.17417631208922e+01dB,-9.67461533435972e+01°)
1.23026877081231e+06	(1.17618483263302e+01dB,-9.67618427711513e+01°)
1.23310483322884e+06	(1.17819339115532e+01dB,-9.67775693212812e+01°)
1.23594743344444e+06	(1.18020198781882e+01dB,-9.67933330861640e+01°)
1.23879658653030e+06	(1.18221062278690e+01dB,-9.68091341582344e+01°)
1.24165230759234e+06	(1.18421929622352e+01dB,-9.68249726301864e+01°)
1.24451461177131e+06	(1.18622800829333e+01dB,-9.68408485949734e+01°)
1.24738351424287e+06	(1.18823675916159e+01dB,-9.68567621458101e+01°)
1.25025903021765e+06	(1.19024554899419e+01dB,-9.68727133761725e+01°)
1.25314117494134e+06	(1.19225437795770e+01dB,-9.68887023797994e+01°)
1.25602996369480e+06	(1.19426324621931e+01dB,-9.69047292506931e+01°)
1.25892541179410e+06	(1.19627215394684e+01dB,-9.69207940831203e+01°)
1.26182753459060e+06	(1.19828110130880e+01dB,-9.69368969716132e+01°)
1.26473634747108e+06	(1.20029008847432e+01dB,-9.69530380109703e+01°)
1.26765186585777e+06	(1.20229911561318e+01dB,-9.69692172962574e+01°)
1.27057410520847e+06	(1.20430818289583e+01dB,-9.69854349228087e+01°)
1.27350308101659e+06	(1.20631729049337e+01dB,-9.70016909862274e+01°)
1.27643880881127e+06	(1.20832643857755e+01dB,-9.70179855823871e+01°)
1.27938130415745e+06	(1.21033562732079e+01dB,-9.70343188074322e+01°)
1.28233058265595e+06	(1.21234485689615e+01dB,-9.70506907577796e+01°)
1.28528665994354e+06	(1.21435412747738e+01dB,-9.70671015301189e+01°)
1.28824955169306e+06	(1.21636343923887e+01dB,-9.70835512214141e+01°)
1.29121927361346e+06	(1.21837279235569e+01dB,-9.71000399289040e+01°)
1.29419584144991e+06	(1.22038218700357e+01dB,-9.71165677501035e+01°)
1.29717927098388e+06	(1.22239162335892e+01dB,-9.71331347828046e+01°)
1.30016957803321e+06	(1.22440110159882e+01dB,-9.71497411250772e+01°)
1.30316677845222e+06	(1.22641062190100e+01dB,-9.71663868752702e+01°)
1.30617088813176e+06	(1.22842018444389e+01dB,-9.71830721320127e+01°)
1.30918192299933e+06	(1.23042978940659e+01dB,-9.71997969942146e+01°)
1.31219989901913e+06	(1.23243943696888e+01dB,-9.72165615610681e+01°)
1.31522483219216e+06	(1.23444912731121e+01dB,-9.72333659320483e+01°)
1.31825673855633e+06	(1.23645886061471e+01dB,-9.72502102069145e+01°)
1.32129563418650e+06	(1.23846863706122e+01dB,-9.72670944857111e+01°)
1.32434153519459e+06	(1.24047845683324e+01dB,-9.72840188687685e+01°)
1.32739445772966e+06	(1.24248832011395e+01dB,-9.73009834567047e+01°)
1.33045441797801e+06	(1.24449822708725e+01dB,-9.73179883504255e+01°)
1.33352143216325e+06	(1.24650817793770e+01dB,-9.73350336511264e+01°)
1.33659551654636e+06	(1.24851817285057e+01dB,-9.73521194602930e+01°)
1.33967668742586e+06	(1.25052821201181e+01dB,-9.73692458797024e+01°)
1.34276496113778e+06	(1.25253829560808e+01dB,-9.73864130114243e+01°)
1.34586035405587e+06	(1.25454842382673e+01dB,-9.74036209578217e+01°)
1.34896288259157e+06	(1.25655859685580e+01dB,-9.74208698215526e+01°)
1.35207256319420e+06	(1.25856881488404e+01dB,-9.74381597055703e+01°)
1.35518941235096e+06	(1.26057907810091e+01dB,-9.74554907131253e+01°)
1.35831344658707e+06	(1.26258938669655e+01dB,-9.74728629477657e+01°)
1.36144468246587e+06	(1.26459974086183e+01dB,-9.74902765133387e+01°)
1.36458313658884e+06	(1.26661014078830e+01dB,-9.75077315139918e+01°)
1.36772882559577e+06	(1.26862058666825e+01dB,-9.75252280541732e+01°)
1.37088176616477e+06	(1.27063107869466e+01dB,-9.75427662386340e+01°)
1.37404197501243e+06	(1.27264161706122e+01dB,-9.75603461724284e+01°)
1.37720946889386e+06	(1.27465220196235e+01dB,-9.75779679609152e+01°)
1.38038426460280e+06	(1.27666283359316e+01dB,-9.75956317097589e+01°)
1.38356637897170e+06	(1.27867351214950e+01dB,-9.76133375249310e+01°)
1.38675582887181e+06	(1.28068423782792e+01dB,-9.76310855127106e+01°)
1.38995263121327e+06	(1.28269501082571e+01dB,-9.76488757796863e+01°)
1.39315680294522e+06	(1.28470583134085e+01dB,-9.76667084327567e+01°)
1.39636836105585e+06	(1.28671669957208e+01dB,-9.76845835791320e+01°)
1.39958732257253e+06	(1.28872761571884e+01dB,-9.77025013263349e+01°)
1.40281370456187e+06	(1.29073857998130e+01dB,-9.77204617822019e+01°)
1.40604752412983e+06	(1.29274959256035e+01dB,-9.77384650548843e+01°)
1.40928879842179e+06	(1.29476065365763e+01dB,-9.77565112528497e+01°)
1.41253754462267e+06	(1.29677176347550e+01dB,-9.77746004848829e+01°)
1.41579377995700e+06	(1.29878292221703e+01dB,-9.77927328600872e+01°)
1.41905752168901e+06	(1.30079413008606e+01dB,-9.78109084878856e+01°)
1.42232878712273e+06	(1.30280538728714e+01dB,-9.78291274780219e+01°)
1.42560759360210e+06	(1.30481669402557e+01dB,-9.78473899405622e+01°)
1.42889395851102e+06	(1.30682805050737e+01dB,-9.78656959858958e+01°)
1.43218789927346e+06	(1.30883945693931e+01dB,-9.78840457247365e+01°)
1.43548943335357e+06	(1.31085091352891e+01dB,-9.79024392681239e+01°)
1.43879857825576e+06	(1.31286242048442e+01dB,-9.79208767274247e+01°)
1.44211535152478e+06	(1.31487397801482e+01dB,-9.79393582143337e+01°)
1.44543977074584e+06	(1.31688558632987e+01dB,-9.79578838408752e+01°)
1.44877185354467e+06	(1.31889724564004e+01dB,-9.79764537194043e+01°)
1.45211161758765e+06	(1.32090895615656e+01dB,-9.79950679626082e+01°)
1.45545908058188e+06	(1.32292071809142e+01dB,-9.80137266835072e+01°)
1.45881426027526e+06	(1.32493253165735e+01dB,-9.80324299954562e+01°)
1.46217717445663e+06	(1.32694439706783e+01dB,-9.80511780121458e+01°)
1.46554784095582e+06	(1.32895631453710e+01dB,-9.80699708476040e+01°)
1.46892627764378e+06	(1.33096828428013e+01dB,-9.80888086161968e+01°)
1.47231250243263e+06	(1.33298030651269e+01dB,-9.81076914326301e+01°)
1.47570653327580e+06	(1.33499238145125e+01dB,-9.81266194119509e+01°)
1.47910838816812e+06	(1.33700450931308e+01dB,-9.81455926695482e+01°)
1.48251808514586e+06	(1.33901669031620e+01dB,-9.81646113211549e+01°)
1.48593564228692e+06	(1.34102892467939e+01dB,-9.81836754828487e+01°)
1.48936107771082e+06	(1.34304121262216e+01dB,-9.82027852710535e+01°)
1.49279440957890e+06	(1.34505355436484e+01dB,-9.82219408025410e+01°)
1.49623565609434e+06	(1.34706595012847e+01dB,-9.82411421944315e+01°)
1.49968483550228e+06	(1.34907840013488e+01dB,-9.82603895641962e+01°)
1.50314196608993e+06	(1.35109090460666e+01dB,-9.82796830296572e+01°)
1.50660706618665e+06	(1.35310346376719e+01dB,-9.82990227089903e+01°)
1.51008015416405e+06	(1.35511607784056e+01dB,-9.83184087207251e+01°)
1.51356124843611e+06	(1.35712874705170e+01dB,-9.83378411837475e+01°)
1.51705036745924e+06	(1.35914147162625e+01dB,-9.83573202173001e+01°)
1.52054752973240e+06	(1.36115425179066e+01dB,-9.83768459409844e+01°)
1.52405275379720e+06	(1.36316708777214e+01dB,-9.83964184747615e+01°)
1.52756605823798e+06	(1.36517997979865e+01dB,-9.84160379389542e+01°)
1.53108746168193e+06	(1.36719292809896e+01dB,-9.84357044542477e+01°)
1.53461698279920e+06	(1.36920593290260e+01dB,-9.84554181416916e+01°)
1.53815464030294e+06	(1.37121899443988e+01dB,-9.84751791227010e+01°)
1.54170045294946e+06	(1.37323211294186e+01dB,-9.84949875190582e+01°)
1.54525443953832e+06	(1.37524528864042e+01dB,-9.85148434529137e+01°)
1.54881661891238e+06	(1.37725852176819e+01dB,-9.85347470467881e+01°)
1.55238700995798e+06	(1.37927181255858e+01dB,-9.85546984235735e+01°)
1.55596563160498e+06	(1.38128516124579e+01dB,-9.85746977065345e+01°)
1.55955250282686e+06	(1.38329856806480e+01dB,-9.85947450193103e+01°)
1.56314764264086e+06	(1.38531203325138e+01dB,-9.86148404859159e+01°)
1.56675107010805e+06	(1.38732555704204e+01dB,-9.86349842307433e+01°)
1.57036280433345e+06	(1.38933913967413e+01dB,-9.86551763785636e+01°)
1.57398286446612e+06	(1.39135278138575e+01dB,-9.86754170545280e+01°)
1.57761126969925e+06	(1.39336648241579e+01dB,-9.86957063841695e+01°)
1.58124803927028e+06	(1.39538024300392e+01dB,-9.87160444934044e+01°)
1.58489319246101e+06	(1.39739406339062e+01dB,-9.87364315085339e+01°)
1.58854674859768e+06	(1.39940794381712e+01dB,-9.87568675562454e+01°)
1.59220872705107e+06	(1.40142188452547e+01dB,-9.87773527636144e+01°)
1.59587914723663e+06	(1.40343588575848e+01dB,-9.87978872581056e+01°)
1.59955802861457e+06	(1.40544994775976e+01dB,-9.88184711675749e+01°)
1.60324539068994e+06	(1.40746407077372e+01dB,-9.88391046202706e+01°)
1.60694125301277e+06	(1.40947825504554e+01dB,-9.88597877448354e+01°)
1.61064563517817e+06	(1.41149250082120e+01dB,-9.88805206703074e+01°)
1.61435855682638e+06	(1.41350680834746e+01dB,-9.89013035261222e+01°)
1.61808003764296e+06	(1.41552117787187e+01dB,-9.89221364421143e+01°)
1.62181009735883e+06	(1.41753560964280e+01dB,-9.89430195485185e+01°)
1.62554875575038e+06	(1.41955010390936e+01dB,-9.89639529759720e+01°)
1.62929603263962e+06	(1.42156466092149e+01dB,-9.89849368555155e+01°)
1.63305194789423e+06	(1.42357928092990e+01dB,-9.90059713185953e+01°)
1.63681652142770e+06	(1.42559396418612e+01dB,-9.90270564970644e+01°)
1.64058977319943e+06	(1.42760871094243e+01dB,-9.90481925231848e+01°)
1.64437172321483e+06	(1.42962352145193e+01dB,-9.90693795296285e+01°)
1.64816239152540e+06	(1.43163839596851e+01dB,-9.90906176494797e+01°)
1.65196179822891e+06	(1.43365333474683e+01dB,-9.91119070162361e+01°)
1.65576996346942e+06	(1.43566833804238e+01dB,-9.91332477638108e+01°)
1.65958690743745e+06	(1.43768340611141e+01dB,-9.91546400265339e+01°)
1.66341265037006e+06	(1.43969853921097e+01dB,-9.91760839391542e+01°)
1.66724721255095e+06	(1.44171373759890e+01dB,-9.91975796368408e+01°)
1.67109061431060e+06	(1.44372900153385e+01dB,-9.92191272551852e+01°)
1.67494287602633e+06	(1.44574433127523e+01dB,-9.92407269302026e+01°)
1.67880401812245e+06	(1.44775972708328e+01dB,-9.92623787983338e+01°)
1.68267406107036e+06	(1.44977518921899e+01dB,-9.92840829964470e+01°)
1.68655302538863e+06	(1.45179071794417e+01dB,-9.93058396618393e+01°)
1.69044093164315e+06	(1.45380631352142e+01dB,-9.93276489322389e+01°)
1.69433780044722e+06	(1.45582197621410e+01dB,-9.93495109458065e+01°)
1.69824365246163e+06	(1.45783770628640e+01dB,-9.93714258411373e+01°)
1.70215850839484e+06	(1.45985350400329e+01dB,-9.93933937572626e+01°)
1.70608238900301e+06	(1.46186936963050e+01dB,-9.94154148336516e+01°)
1.71001531509018e+06	(1.46388530343458e+01dB,-9.94374892102135e+01°)
1.71395730750831e+06	(1.46590130568286e+01dB,-9.94596170272990e+01°)
1.71790838715748e+06	(1.46791737664346e+01dB,-9.94817984257024e+01°)
1.72186857498589e+06	(1.46993351658527e+01dB,-9.95040335466629e+01°)
1.72583789199009e+06	(1.47194972577799e+01dB,-9.95263225318674e+01°)
1.72981635921499e+06	(1.47396600449210e+01dB,-9.95486655234512e+01°)
1.73380399775402e+06	(1.47598235299885e+01dB,-9.95710626640008e+01°)
1.73780082874926e+06	(1.47799877157029e+01dB,-9.95935140965555e+01°)
1.74180687339150e+06	(1.48001526047925e+01dB,-9.96160199646089e+01°)
1.74582215292039e+06	(1.48203181999934e+01dB,-9.96385804121113e+01°)
1.74984668862454e+06	(1.48404845040495e+01dB,-9.96611955834714e+01°)
1.75388050184165e+06	(1.48606515197125e+01dB,-9.96838656235583e+01°)
1.75792361395858e+06	(1.48808192497421e+01dB,-9.97065906777031e+01°)
1.76197604641151e+06	(1.49009876969054e+01dB,-9.97293708917013e+01°)
1.76603782068605e+06	(1.49211568639776e+01dB,-9.97522064118146e+01°)
1.77010895831730e+06	(1.49413267537416e+01dB,-9.97750973847726e+01°)
1.77418948089005e+06	(1.49614973689880e+01dB,-9.97980439577751e+01°)
1.77827941003881e+06	(1.49816687125150e+01dB,-9.98210462784938e+01°)
1.78237876744797e+06	(1.50018407871288e+01dB,-9.98441044950746e+01°)
1.78648757485193e+06	(1.50220135956432e+01dB,-9.98672187561393e+01°)
1.79060585403518e+06	(1.50421871408796e+01dB,-9.98903892107879e+01°)
1.79473362683241e+06	(1.50623614256672e+01dB,-9.99136160086001e+01°)
1.79887091512867e+06	(1.50825364528428e+01dB,-9.99368992996381e+01°)
1.80301774085945e+06	(1.51027122252510e+01dB,-9.99602392344480e+01°)
1.80717412601081e+06	(1.51228887457438e+01dB,-9.99836359640620e+01°)
1.81134009261948e+06	(1.51430660171809e+01dB,-1.00007089640001e+02°)
1.81551566277301e+06	(1.51632440424298e+01dB,-1.00030600414275e+02°)
1.81970085860986e+06	(1.51834228243652e+01dB,-1.00054168439388e+02°)
1.82389570231952e+06	(1.52036023658698e+01dB,-1.00077793868338e+02°)
1.82810021614262e+06	(1.52237826698335e+01dB,-1.00101476854619e+02°)
1.83231442237109e+06	(1.52439637391538e+01dB,-1.00125217552224e+02°)
1.83653834334822e+06	(1.52641455767359e+01dB,-1.00149016115647e+02°)
1.84077200146883e+06	(1.52843281854923e+01dB,-1.00172872699885e+02°)
1.84501541917935e+06	(1.53045115683428e+01dB,-1.00196787460440e+02°)
1.84926861897795e+06	(1.53246957282151e+01dB,-1.00220760553321e+02°)
1.85353162341469e+06	(1.53448806680439e+01dB,-1.00244792135048e+02°)
1.85780445509157e+06	(1.53650663907714e+01dB,-1.00268882362650e+02°)
1.86208713666274e+06	(1.53852528993473e+01dB,-1.00293031393672e+02°)
1.86637969083454e+06	(1.54054401967285e+01dB,-1.00317239386176e+02°)
1.87068214036567e+06	(1.54256282858793e+01dB,-1.00341506498738e+02°)
1.87499450806729e+06	(1.54458171697711e+01dB,-1.00365832890460e+02°)
1.87931681680314e+06	(1.54660068513829e+01dB,-1.00390218720962e+02°)
1.88364908948967e+06	(1.54861973337006e+01dB,-1.00414664150393e+02°)
1.88799134909617e+06	(1.55063886197175e+01dB,-1.00439169339426e+02°)
1.89234361864485e+06	(1.55265807124339e+01dB,-1.00463734449266e+02°)
1.89670592121102e+06	(1.55467736148575e+01dB,-1.00488359641648e+02°)
1.90107827992317e+06	(1.55669673300030e+01dB,-1.00513045078844e+02°)
1.90546071796312e+06	(1.55871618608920e+01dB,-1.00537790923659e+02°)
1.90985325856611e+06	(1.56073572105534e+01dB,-1.00562597339439e+02°)
1.91425592502096e+06	(1.56275533820230e+01dB,-1.00587464490071e+02°)
1.91866874067016e+06	(1.56477503783436e+01dB,-1.00612392539985e+02°)
1.92309172891003e+06	(1.56679482025649e+01dB,-1.00637381654157e+02°)
1.92752491319080e+06	(1.56881468577436e+01dB,-1.00662431998112e+02°)
1.93196831701679e+06	(1.57083463469432e+01dB,-1.00687543737926e+02°)
1.93642196394647e+06	(1.57285466732342e+01dB,-1.00712717040226e+02°)
1.94088587759265e+06	(1.57487478396935e+01dB,-1.00737952072197e+02°)
1.94536008162253e+06	(1.57689498494053e+01dB,-1.00763249001580e+02°)
1.94984459975791e+06	(1.57891527054601e+01dB,-1.00788607996678e+02°)
1.95433945577526e+06	(1.58093564109553e+01dB,-1.00814029226356e+02°)
1.95884467350586e+06	(1.58295609689948e+01dB,-1.00839512860045e+02°)
1.96336027683591e+06	(1.58497663826891e+01dB,-1.00865059067742e+02°)
1.96788628970671e+06	(1.58699726551554e+01dB,-1.00890668020017e+02°)
1.97242273611472e+06	(1.58901797895174e+01dB,-1.00916339888012e+02°)
1.97696964011172e+06	(1.59103877889050e+01dB,-1.00942074843443e+02°)
1.98152702580496e+06	(1.59305966564548e+01dB,-1.00967873058605e+02°)
1.98609491735723e+06	(1.59508063953096e+01dB,-1.00993734706373e+02°)
1.99067333898705e+06	(1.59710170086186e+01dB,-1.01019659960207e+02°)
1.99526231496874e+06	(1.59912284995373e+01dB,-1.01045648994151e+02°)
1.99986186963261e+06	(1.60114408712273e+01dB,-1.01071701982836e+02°)
2.00447202736502e+06	(1.60316541268565e+01dB,-1.01097819101486e+02°)
2.00909281260859e+06	(1.60518682695988e+01dB,-1.01124000525918e+02°)
2.01372424986225e+06	(1.60720833026344e+01dB,-1.01150246432544e+02°)
2.01836636368142e+06	(1.60922992291491e+01dB,-1.01176556998377e+02°)
2.02301917867813e+06	(1.61125160523350e+01dB,-1.01202932401029e+02°)
2.02768271952114e+06	(1.61327337753901e+01dB,-1.01229372818718e+02°)
2.03235701093608e+06	(1.61529524015179e+01dB,-1.01255878430267e+02°)
2.03704207770558e+06	(1.61731719339281e+01dB,-1.01282449415111e+02°)
2.04173794466939e+06	(1.61933923758359e+01dB,-1.01309085953294e+02°)
2.04644463672453e+06	(1.62136137304622e+01dB,-1.01335788225479e+02°)
2.05116217882542e+06	(1.62338360010335e+01dB,-1.01362556412943e+02°)
2.05589059598400e+06	(1.62540591907818e+01dB,-1.01389390697586e+02°)
2.06062991326986e+06	(1.62742833029447e+01dB,-1.01416291261930e+02°)
2.06538015581039e+06	(1.62945083407650e+01dB,-1.01443258289124e+02°)
2.07014134879090e+06	(1.63147343074912e+01dB,-1.01470291962946e+02°)
2.07491351745477e+06	(1.63349612063766e+01dB,-1.01497392467805e+02°)
2.07969668710355e+06	(1.63551890406801e+01dB,-1.01524559988745e+02°)
2.08449088309714e+06	(1.63754178136656e+01dB,-1.01551794711448e+02°)
2.08929613085389e+06	(1.63956475286020e+01dB,-1.01579096822235e+02°)
2.09411245585075e+06	(1.64158781887632e+01dB,-1.01606466508072e+02°)
2.09893988362338e+06	(1.64361097974282e+01dB,-1.01633903956570e+02°)
2.10377843976633e+06	(1.64563423578806e+01dB,-1.01661409355990e+02°)
2.10862814993314e+06	(1.64765758734090e+01dB,-1.01688982895244e+02°)
2.11348903983650e+06	(1.64968103473064e+01dB,-1.01716624763899e+02°)
2.11836113524835e+06	(1.65170457828707e+01dB,-1.01744335152183e+02°)
2.12324446200007e+06	(1.65372821834043e+01dB,-1.01772114250980e+02°)
2.12813904598256e+06	(1.65575195522137e+01dB,-1.01799962251841e+02°)
2.13304491314643e+06	(1.65777578926103e+01dB,-1.01827879346985e+02°)
2.13796208950208e+06	(1.65979972079094e+01dB,-1.01855865729299e+02°)
2.14289060111991e+06	(1.66182375014305e+01dB,-1.01883921592343e+02°)
2.14783047413038e+06	(1.66384787764975e+01dB,-1.01912047130355e+02°)
2.15278173472422e+06	(1.66587210364381e+01dB,-1.01940242538250e+02°)
2.15774440915251e+06	(1.66789642845839e+01dB,-1.01968508011628e+02°)
2.16271852372687e+06	(1.66992085242704e+01dB,-1.01996843746772e+02°)
2.16770410481954e+06	(1.67194537588369e+01dB,-1.02025249940656e+02°)
2.17270117886359e+06	(1.67396999916263e+01dB,-1.02053726790944e+02°)
2.17770977235300e+06	(1.67599472259850e+01dB,-1.02082274495995e+02°)
2.18272991184285e+06	(1.67801954652630e+01dB,-1.02110893254869e+02°)
2.18776162394940e+06	(1.68004447128136e+01dB,-1.02139583267322e+02°)
2.19280493535029e+06	(1.68206949719931e+01dB,-1.02168344733821e+02°)
2.19785987278467e+06	(1.68409462461614e+01dB,-1.02197177855536e+02°)
2.20292646305330e+06	(1.68611985386812e+01dB,-1.02226082834350e+02°)
2.20800473301874e+06	(1.68814518529181e+01dB,-1.02255059872860e+02°)
2.21309470960548e+06	(1.69017061922407e+01dB,-1.02284109174383e+02°)
2.21819641980006e+06	(1.69219615600202e+01dB,-1.02313230942953e+02°)
2.22330989065124e+06	(1.69422179596304e+01dB,-1.02342425383331e+02°)
2.22843514927014e+06	(1.69624753944478e+01dB,-1.02371692701006e+02°)
2.23357222283037e+06	(1.69827338678510e+01dB,-1.02401033102197e+02°)
2.23872113856818e+06	(1.70029933832212e+01dB,-1.02430446793857e+02°)
2.24388192378260e+06	(1.70232539439415e+01dB,-1.02459933983678e+02°)
2.24905460583562e+06	(1.70435155533970e+01dB,-1.02489494880094e+02°)
2.25423921215227e+06	(1.70637782149751e+01dB,-1.02519129692282e+02°)
2.25943577022081e+06	(1.70840419320646e+01dB,-1.02548838630168e+02°)
2.26464430759290e+06	(1.71043067080560e+01dB,-1.02578621904431e+02°)
2.26986485188366e+06	(1.71245725463417e+01dB,-1.02608479726503e+02°)
2.27509743077191e+06	(1.71448394503150e+01dB,-1.02638412308577e+02°)
2.28034207200025e+06	(1.71651074233709e+01dB,-1.02668419863605e+02°)
2.28559880337527e+06	(1.71853764689054e+01dB,-1.02698502605310e+02°)
2.29086765276761e+06	(1.72056465903154e+01dB,-1.02728660748179e+02°)
2.29614864811220e+06	(1.72259177909989e+01dB,-1.02758894507476e+02°)
2.30144181740834e+06	(1.72461900743544e+01dB,-1.02789204099239e+02°)
2.30674718871990e+06	(1.72664634437813e+01dB,-1.02819589740289e+02°)
2.31206479017543e+06	(1.72867379026791e+01dB,-1.02850051648229e+02°)
2.31739464996831e+06	(1.73070134544479e+01dB,-1.02880590041450e+02°)
2.32273679635694e+06	(1.73272901024878e+01dB,-1.02911205139135e+02°)
2.32809125766484e+06	(1.73475678501991e+01dB,-1.02941897161261e+02°)
2.33345806228083e+06	(1.73678467009817e+01dB,-1.02972666328605e+02°)
2.33883723865918e+06	(1.73881266582354e+01dB,-1.03003512862746e+02°)
2.34422881531975e+06	(1.74084077253595e+01dB,-1.03034436986070e+02°)
2.34963282084814e+06	(1.74286899057528e+01dB,-1.03065438921771e+02°)
2.35504928389584e+06	(1.74489732028131e+01dB,-1.03096518893860e+02°)
2.36047823318041e+06	(1.74692576199376e+01dB,-1.03127677127164e+02°)
2.36591969748559e+06	(1.74895431605220e+01dB,-1.03158913847332e+02°)
2.37137370566148e+06	(1.75098298279612e+01dB,-1.03190229280839e+02°)
2.37684028662470e+06	(1.75301176256483e+01dB,-1.03221623654989e+02°)
2.38231946935852e+06	(1.75504065569751e+01dB,-1.03253097197919e+02°)
2.38781128291300e+06	(1.75706966253314e+01dB,-1.03284650138606e+02°)
2.39331575640521e+06	(1.75909878341051e+01dB,-1.03316282706864e+02°)
2.39883291901931e+06	(1.76112801866821e+01dB,-1.03347995133357e+02°)
2.40436280000676e+06	(1.76315736864460e+01dB,-1.03379787649595e+02°)
2.40990542868642e+06	(1.76518683367776e+01dB,-1.03411660487942e+02°)
2.41546083444476e+06	(1.76721641410554e+01dB,-1.03443613881621e+02°)
2.42102904673600e+06	(1.76924611026549e+01dB,-1.03475648064715e+02°)
2.42661009508224e+06	(1.77127592249484e+01dB,-1.03507763272173e+02°)
2.43220400907364e+06	(1.77330585113052e+01dB,-1.03539959739814e+02°)
2.43781081836857e+06	(1.77533589650909e+01dB,-1.03572237704331e+02°)
2.44343055269379e+06	(1.77736605896677e+01dB,-1.03604597403295e+02°)
2.44906324184457e+06	(1.77939633883938e+01dB,-1.03637039075159e+02°)
2.45470891568485e+06	(1.78142673646232e+01dB,-1.03669562959263e+02°)
2.46036760414745e+06	(1.78345725217060e+01dB,-1.03702169295837e+02°)
2.46603933723416e+06	(1.78548788629876e+01dB,-1.03734858326007e+02°)
2.47172414501595e+06	(1.78751863918086e+01dB,-1.03767630291797e+02°)
2.47742205763310e+06	(1.78954951115050e+01dB,-1.03800485436136e+02°)
2.48313310529539e+06	(1.79158050254075e+01dB,-1.03833424002860e+02°)
2.48885731828221e+06	(1.79361161368414e+01dB,-1.03866446236718e+02°)
2.49459472694277e+06	(1.79564284491265e+01dB,-1.03899552383375e+02°)
2.50034536169625e+06	(1.79767419655768e+01dB,-1.03932742689417e+02°)
2.50610925303193e+06	(1.79970566895004e+01dB,-1.03966017402356e+02°)
2.51188643150939e+06	(1.80173726241988e+01dB,-1.03999376770633e+02°)
2.51767692775867e+06	(1.80376897729673e+01dB,-1.04032821043626e+02°)
2.52348077248039e+06	(1.80580081390944e+01dB,-1.04066350471649e+02°)
2.52929799644596e+06	(1.80783277258615e+01dB,-1.04099965305960e+02°)
2.53512863049772e+06	(1.80986485365428e+01dB,-1.04133665798766e+02°)
2.54097270554912e+06	(1.81189705744052e+01dB,-1.04167452203226e+02°)
2.54683025258485e+06	(1.81392938427076e+01dB,-1.04201324773457e+02°)
2.55270130266106e+06	(1.81596183447011e+01dB,-1.04235283764536e+02°)
2.55858588690546e+06	(1.81799440836284e+01dB,-1.04269329432508e+02°)
2.56448403651753e+06	(1.82002710627237e+01dB,-1.04303462034388e+02°)
2.57039578276867e+06	(1.82205992852126e+01dB,-1.04337681828168e+02°)
2.57632115700238e+06	(1.82409287543115e+01dB,-1.04371989072820e+02°)
2.58226019063440e+06	(1.82612594732273e+01dB,-1.04406384028301e+02°)
2.58821291515290e+06	(1.82815914451577e+01dB,-1.04440866955557e+02°)
2.59417936211862e+06	(1.83019246732902e+01dB,-1.04475438116532e+02°)
2.60015956316508e+06	(1.83222591608021e+01dB,-1.04510097774166e+02°)
2.60615354999870e+06	(1.83425949108605e+01dB,-1.04544846192407e+02°)
2.61216135439901e+06	(1.83629319266215e+01dB,-1.04579683636209e+02°)
2.61818300821879e+06	(1.83832702112304e+01dB,-1.04614610371543e+02°)
2.62421854338424e+06	(1.84036097678208e+01dB,-1.04649626665397e+02°)
2.63026799189518e+06	(1.84239505995149e+01dB,-1.04684732785785e+02°)
2.63633138582518e+06	(1.84442927094230e+01dB,-1.04719929001750e+02°)
2.64240875732175e+06	(1.84646361006428e+01dB,-1.04755215583368e+02°)
2.64850013860650e+06	(1.84849807762599e+01dB,-1.04790592801755e+02°)
2.65460556197534e+06	(1.85053267393465e+01dB,-1.04826060929070e+02°)
2.66072505979861e+06	(1.85256739929619e+01dB,-1.04861620238525e+02°)
2.66685866452128e+06	(1.85460225401517e+01dB,-1.04897271004381e+02°)
2.67300640866311e+06	(1.85663723839476e+01dB,-1.04933013501964e+02°)
2.67916832481883e+06	(1.85867235273673e+01dB,-1.04968848007661e+02°)
2.68534444565830e+06	(1.86070759734136e+01dB,-1.05004774798930e+02°)
2.69153480392671e+06	(1.86274297250746e+01dB,-1.05040794154306e+02°)
2.69773943244472e+06	(1.86477847853230e+01dB,-1.05076906353401e+02°)
2.70395836410864e+06	(1.86681411571162e+01dB,-1.05113111676916e+02°)
2.71019163189064e+06	(1.86884988433953e+01dB,-1.05149410406642e+02°)
2.71643926883888e+06	(1.87088578470852e+01dB,-1.05185802825466e+02°)
2.72270130807771e+06	(1.87292181710941e+01dB,-1.05222289217375e+02°)
2.72897778280783e+06	(1.87495798183132e+01dB,-1.05258869867468e+02°)
